dataset,fpr,tpr,threshold,auc
InjecAgent,0.0,0.011859582542694497,-2.4487435817718506,0.6674154481526956
InjecAgent,0.0,0.012333965844402278,-2.4385533332824707,0.6674154481526956
InjecAgent,0.0,0.012808349146110056,-2.4314613342285156,0.6674154481526956
InjecAgent,0.0,0.013282732447817837,-2.4264941215515137,0.6674154481526956
InjecAgent,0.0,0.013757115749525617,-2.4234046936035156,0.6674154481526956
InjecAgent,0.0,0.014231499051233396,-2.412292003631592,0.6674154481526956
InjecAgent,0.0,0.014705882352941176,-2.3995072841644287,0.6674154481526956
InjecAgent,0.0,0.015180265654648957,-2.3835930824279785,0.6674154481526956
InjecAgent,0.0,0.015654648956356737,-2.377516746520996,0.6674154481526956
InjecAgent,0.0,0.016129032258064516,-2.3761658668518066,0.6674154481526956
InjecAgent,0.0,0.016603415559772294,-2.3714983463287354,0.6674154481526956
InjecAgent,0.0,0.017077798861480076,-2.3227756023406982,0.6674154481526956
InjecAgent,0.0,0.017552182163187855,-2.2487339973449707,0.6674154481526956
InjecAgent,0.0,0.018026565464895637,-2.235858917236328,0.6674154481526956
InjecAgent,0.0,0.018500948766603416,-2.231196403503418,0.6674154481526956
InjecAgent,0.0,0.018975332068311195,-2.2309491634368896,0.6674154481526956
InjecAgent,0.0,0.019449715370018977,-2.2030346393585205,0.6674154481526956
InjecAgent,0.0,0.019924098671726755,-2.1693480014801025,0.6674154481526956
InjecAgent,0.0,0.020398481973434534,-2.165477991104126,0.6674154481526956
InjecAgent,0.0,0.020872865275142316,-2.16095232963562,0.6674154481526956
InjecAgent,0.0,0.021347248576850095,-2.1431593894958496,0.6674154481526956
InjecAgent,0.0,0.021821631878557873,-2.1415538787841797,0.6674154481526956
InjecAgent,0.0,0.022296015180265655,-2.127964973449707,0.6674154481526956
InjecAgent,0.0,0.022770398481973434,-2.0923550128936768,0.6674154481526956
InjecAgent,0.0,0.023244781783681213,-2.090542793273926,0.6674154481526956
InjecAgent,0.0,0.023719165085388995,-2.068956136703491,0.6674154481526956
InjecAgent,0.0,0.024193548387096774,-2.049551486968994,0.6674154481526956
InjecAgent,0.0,0.024667931688804556,-2.042675018310547,0.6674154481526956
InjecAgent,0.0,0.025142314990512334,-2.033092975616455,0.6674154481526956
InjecAgent,0.0,0.025616698292220113,-2.029910087585449,0.6674154481526956
InjecAgent,0.0,0.026091081593927895,-2.0048389434814453,0.6674154481526956
InjecAgent,0.0,0.026565464895635674,-1.971834659576416,0.6674154481526956
InjecAgent,0.0,0.027039848197343452,-1.9519519805908203,0.6674154481526956
InjecAgent,0.0,0.027514231499051234,-1.9439239501953125,0.6674154481526956
InjecAgent,0.0,0.027988614800759013,-1.9285991191864014,0.6674154481526956
InjecAgent,0.0,0.028462998102466792,-1.9199225902557373,0.6674154481526956
InjecAgent,0.0,0.028937381404174574,-1.91312575340271,0.6674154481526956
InjecAgent,0.0,0.029411764705882353,-1.8997716903686523,0.6674154481526956
InjecAgent,0.0,0.02988614800759013,-1.887291431427002,0.6674154481526956
InjecAgent,0.0,0.030360531309297913,-1.879343032836914,0.6674154481526956
InjecAgent,0.0,0.030834914611005692,-1.8662495613098145,0.6674154481526956
